lookback,top_n,cap,rebal,overlay_base,pdot_floor,nav_win,pdot_win,skip_recent,nav_floor_mult,IS_SR,IS_Ret,IS_MDD,OOS_SR,OOS_Ret,OOS_MDD,FULL_SR,FULL_Ret,FULL_Vol,FULL_MDD,NAVx,SR_gap,min_sr,calmar,step
120,3,1.0,21,5.25,0.32,12,252,0,0.4,1.041,67.52,-53.9,0.236,11.54,-69.1,0.655,37.18,56.7,-69.1,11.2,0.8049999999999999,0.236,0.5380607814761216,2
120,3,1.0,21,5.25,0.32,15,252,0,0.4,1.01,62.87,-53.9,0.29,14.5,-69.1,0.655,36.66,56.0,-69.1,11.2,0.72,0.29,0.5305354558610709,2
120,3,1.0,21,5.25,0.32,17,252,0,0.4,0.952,58.25,-53.9,0.281,14.18,-69.1,0.618,34.36,55.6,-69.1,8.8,0.6709999999999999,0.281,0.4972503617945008,2
120,3,1.0,21,5.25,0.32,20,252,0,0.4,0.975,59.09,-55.5,0.299,15.1,-69.1,0.637,35.25,55.4,-69.1,10.1,0.6759999999999999,0.299,0.5101302460202606,2
120,3,1.0,21,5.25,0.32,12,252,0,0.5,1.08,69.93,-53.7,0.28,14.0,-69.3,0.692,39.62,57.2,-69.3,14.3,0.8,0.28,0.5717171717171717,2
120,3,1.0,21,5.25,0.32,15,252,0,0.5,1.034,65.11,-53.7,0.338,17.36,-69.3,0.689,39.23,57.0,-69.3,14.2,0.696,0.338,0.5660894660894661,2
120,3,1.0,21,5.25,0.32,17,252,0,0.5,0.954,58.52,-53.7,0.28,14.16,-69.3,0.619,34.48,55.7,-69.3,8.8,0.6739999999999999,0.28,0.4975468975468975,2
120,3,1.0,21,5.25,0.32,20,252,0,0.5,1.011,62.66,-54.8,0.29,14.67,-69.3,0.653,36.65,56.1,-69.3,11.2,0.7209999999999999,0.29,0.5288600288600288,2
120,3,1.0,21,5.25,0.35,12,252,0,0.25,1.021,65.92,-54.2,0.138,6.88,-72.8,0.595,33.92,57.1,-72.8,7.5,0.8829999999999999,0.138,0.465934065934066,2
120,3,1.0,21,5.25,0.35,15,252,0,0.25,1.043,66.79,-54.2,0.056,2.67,-71.5,0.573,32.04,56.0,-71.5,6.5,0.9869999999999999,0.056,0.4481118881118881,2
120,3,1.0,21,5.25,0.35,17,252,0,0.25,1.035,64.87,-54.2,0.186,9.28,-72.8,0.618,34.74,56.2,-72.8,8.8,0.849,0.186,0.4771978021978022,2
120,3,1.0,21,5.25,0.35,20,252,0,0.25,0.953,55.72,-57.9,0.221,11.26,-72.8,0.58,31.62,54.5,-72.8,7.0,0.732,0.221,0.43434065934065935,2
120,3,1.0,21,5.25,0.35,12,252,0,0.33,1.078,73.22,-54.0,0.219,11.17,-73.0,0.667,39.59,59.4,-73.0,12.3,0.8590000000000001,0.219,0.5423287671232877,2
120,3,1.0,21,5.25,0.35,15,252,0,0.33,1.039,66.64,-54.0,0.094,4.62,-72.6,0.584,33.03,56.5,-72.6,7.0,0.945,0.094,0.45495867768595044,2
120,3,1.0,21,5.25,0.35,17,252,0,0.33,1.027,65.79,-54.0,0.236,12.24,-73.0,0.636,36.77,57.8,-73.0,10.0,0.7909999999999999,0.236,0.5036986301369863,2
120,3,1.0,21,5.25,0.35,20,252,0,0.33,1.019,64.37,-54.2,0.116,5.78,-70.4,0.58,32.62,56.3,-70.4,6.8,0.9029999999999999,0.116,0.46335227272727264,2
120,3,1.0,21,5.25,0.35,12,252,0,0.4,1.143,78.22,-53.9,0.24,12.32,-73.2,0.71,42.51,59.9,-73.2,16.7,0.903,0.24,0.5807377049180328,2
120,3,1.0,21,5.25,0.35,15,252,0,0.4,1.073,69.55,-53.9,0.212,10.91,-73.2,0.651,37.77,58.0,-73.2,11.0,0.861,0.212,0.5159836065573771,2
120,3,1.0,21,5.25,0.35,17,252,0,0.4,1.036,66.7,-53.8,0.231,11.97,-73.2,0.639,37.04,57.9,-73.2,10.2,0.805,0.231,0.5060109289617486,2
120,3,1.0,21,5.25,0.35,20,252,0,0.4,1.055,68.08,-53.8,0.153,7.7,-69.8,0.617,35.36,57.3,-69.8,8.7,0.9019999999999999,0.153,0.5065902578796562,2
120,3,1.0,21,5.25,0.35,12,252,0,0.5,1.172,80.41,-53.7,0.254,13.22,-73.3,0.731,44.0,60.2,-73.3,19.4,0.9179999999999999,0.254,0.6002728512960437,2
120,3,1.0,21,5.25,0.35,15,252,0,0.5,1.105,72.91,-53.7,0.312,16.66,-73.3,0.713,42.42,59.5,-73.3,17.1,0.7929999999999999,0.312,0.5787175989085949,2
120,3,1.0,21,5.25,0.35,17,252,0,0.5,1.043,67.51,-53.7,0.245,12.72,-73.3,0.65,37.81,58.2,-73.3,10.9,0.7979999999999999,0.245,0.5158253751705321,2
120,3,1.0,21,5.25,0.35,20,252,0,0.5,1.045,67.56,-53.7,0.172,8.75,-71.1,0.619,35.69,57.6,-71.1,8.8,0.873,0.172,0.5019690576652602,2
120,3,1.0,21,5.25,0.25,12,315,0,0.25,0.149,4.77,-44.8,0.314,13.05,-57.3,0.247,9.26,37.5,-57.3,1.2,0.165,0.149,0.16160558464223387,2
120,3,1.0,21,5.25,0.25,15,315,0,0.25,0.816,40.61,-43.9,0.37,15.77,-57.0,0.59,27.14,46.0,-57.0,7.0,0.44599999999999995,0.37,0.476140350877193,2
120,3,1.0,21,5.25,0.25,17,315,0,0.25,0.366,15.01,-46.6,0.323,13.45,-57.0,0.342,14.16,41.4,-57.0,1.9,0.04299999999999998,0.323,0.24842105263157896,2
120,3,1.0,21,5.25,0.25,20,315,0,0.25,0.7,32.75,-38.9,0.615,29.53,-55.6,0.653,31.01,47.5,-55.6,10.0,0.08499999999999996,0.615,0.5577338129496403,2
120,3,1.0,21,5.25,0.25,12,315,0,0.33,0.492,17.07,-34.4,0.304,12.52,-57.8,0.381,14.61,38.4,-57.8,2.2,0.188,0.304,0.2527681660899654,2
120,3,1.0,21,5.25,0.25,15,315,0,0.33,0.805,39.09,-36.2,0.349,14.95,-57.8,0.571,26.01,45.5,-57.8,6.2,0.45600000000000007,0.349,0.45000000000000007,2
120,3,1.0,21,5.25,0.25,17,315,0,0.33,0.718,32.49,-36.2,0.316,13.27,-57.8,0.507,22.07,43.5,-57.8,4.3,0.40199999999999997,0.316,0.3818339100346021,2
120,3,1.0,21,5.25,0.25,20,315,0,0.33,0.774,35.74,-36.2,0.592,27.38,-57.8,0.675,31.21,46.2,-57.8,10.8,0.18200000000000005,0.592,0.5399653979238754,2
120,3,1.0,21,5.25,0.25,12,315,0,0.4,0.545,19.07,-34.1,0.296,12.37,-57.8,0.398,15.44,38.8,-57.8,2.4,0.24900000000000005,0.296,0.2671280276816609,2
120,3,1.0,21,5.25,0.25,15,315,0,0.4,0.791,37.03,-36.2,0.348,14.98,-57.8,0.56,25.08,44.8,-57.8,5.7,0.44300000000000006,0.348,0.4339100346020761,2
120,3,1.0,21,5.25,0.25,17,315,0,0.4,0.708,29.75,-36.2,0.312,13.3,-57.8,0.492,20.83,42.3,-57.8,3.8,0.39599999999999996,0.312,0.3603806228373702,2
120,3,1.0,21,5.25,0.25,20,315,0,0.4,0.766,34.98,-36.2,0.585,27.1,-57.8,0.667,30.71,46.0,-57.8,10.3,0.18100000000000005,0.585,0.5313148788927337,2
120,3,1.0,21,5.25,0.25,12,315,0,0.5,0.593,20.85,-33.9,0.093,3.61,-66.2,0.309,11.51,37.2,-66.2,1.6,0.5,0.093,0.17386706948640482,2
120,3,1.0,21,5.25,0.25,15,315,0,0.5,0.772,35.42,-36.2,0.35,15.27,-57.8,0.549,24.5,44.6,-57.8,5.3,0.42200000000000004,0.35,0.42387543252595156,2
120,3,1.0,21,5.25,0.25,17,315,0,0.5,0.675,26.84,-36.2,0.31,13.43,-57.9,0.469,19.57,41.8,-57.9,3.3,0.36500000000000005,0.31,0.3379965457685665,2
120,3,1.0,21,5.25,0.25,20,315,0,0.5,0.769,33.54,-36.2,0.563,26.11,-58.2,0.654,29.51,45.1,-58.2,9.2,0.20600000000000007,0.563,0.5070446735395189,2
120,3,1.0,21,5.25,0.28,12,315,0,0.25,0.629,35.32,-45.5,0.286,11.4,-56.3,0.466,22.36,48.0,-56.3,3.4,0.343,0.286,0.397158081705151,2
120,3,1.0,21,5.25,0.28,15,315,0,0.25,0.895,47.07,-40.1,0.395,17.6,-58.6,0.643,31.1,48.4,-58.6,9.7,0.5,0.395,0.5307167235494881,2
120,3,1.0,21,5.25,0.28,17,315,0,0.25,0.856,44.46,-39.6,0.303,12.87,-58.7,0.581,27.34,47.1,-58.7,6.8,0.5529999999999999,0.303,0.4657580919931857,2
120,3,1.0,21,5.25,0.28,20,315,0,0.25,0.927,48.67,-36.2,0.678,33.95,-55.2,0.795,40.69,51.2,-55.2,25.3,0.249,0.678,0.7371376811594202,2
120,3,1.0,21,5.25,0.28,12,315,0,0.33,0.647,33.98,-44.9,0.011,0.47,-73.3,0.339,15.82,46.7,-76.0,1.6,0.636,0.011,0.2081578947368421,2
120,3,1.0,21,5.25,0.28,15,315,0,0.33,0.921,48.68,-41.0,0.394,17.63,-59.4,0.655,31.85,48.6,-59.4,10.5,0.527,0.394,0.5361952861952862,2
120,3,1.0,21,5.25,0.28,17,315,0,0.33,0.883,45.86,-39.1,0.305,13.38,-59.4,0.592,28.26,47.7,-59.4,7.3,0.5780000000000001,0.305,0.47575757575757577,2
120,3,1.0,21,5.25,0.28,20,315,0,0.33,0.93,48.49,-36.2,0.644,30.98,-59.4,0.78,39.0,50.0,-59.4,22.3,0.28600000000000003,0.644,0.6565656565656566,2
120,3,1.0,21,5.25,0.28,12,315,0,0.4,0.666,37.7,-46.5,0.296,12.0,-56.1,0.49,23.77,48.5,-56.1,3.8,0.37000000000000005,0.296,0.42370766488413547,2
120,3,1.0,21,5.25,0.28,15,315,0,0.4,0.915,48.18,-41.1,0.403,18.28,-59.4,0.655,31.97,48.8,-59.4,10.5,0.512,0.403,0.5382154882154883,2
120,3,1.0,21,5.25,0.28,17,315,0,0.4,0.875,44.84,-38.6,0.328,14.68,-59.4,0.596,28.49,47.8,-59.4,7.3,0.5469999999999999,0.328,0.47962962962962963,2
120,3,1.0,21,5.25,0.28,20,315,0,0.4,0.925,48.09,-36.2,0.629,30.38,-59.4,0.77,38.49,50.0,-59.4,20.9,0.29600000000000004,0.629,0.647979797979798,2
120,3,1.0,21,5.25,0.28,12,315,0,0.5,0.81,46.64,-45.5,0.307,12.46,-56.1,0.572,28.12,49.1,-56.1,6.2,0.5030000000000001,0.307,0.5012477718360071,2
120,3,1.0,21,5.25,0.28,15,315,0,0.5,0.903,47.24,-40.6,0.457,21.29,-59.3,0.673,33.17,49.3,-59.3,11.7,0.446,0.457,0.5593591905564924,2
120,3,1.0,21,5.25,0.28,17,315,0,0.5,0.857,42.71,-37.8,0.385,17.6,-59.6,0.611,29.1,47.7,-59.6,7.9,0.472,0.385,0.48825503355704697,2
120,3,1.0,21,5.25,0.28,20,315,0,0.5,0.925,47.78,-36.2,0.582,28.0,-59.9,0.745,37.06,49.8,-59.9,17.8,0.3430000000000001,0.582,0.6186978297161937,2
120,3,1.0,21,5.25,0.3,12,315,0,0.25,0.809,46.58,-46.7,0.085,3.56,-75.0,0.469,23.27,49.6,-75.0,3.3,0.7240000000000001,0.085,0.31026666666666664,2
120,3,1.0,21,5.25,0.3,15,315,0,0.25,0.863,47.45,-48.5,0.272,12.09,-78.6,0.57,28.29,49.6,-78.6,6.2,0.591,0.272,0.35992366412213744,2
120,3,1.0,21,5.25,0.3,17,315,0,0.25,0.841,46.79,-47.7,-0.076,-2.91,-84.3,0.422,19.85,47.1,-84.3,2.7,0.9169999999999999,-0.076,0.23546856465005933,2
120,3,1.0,21,5.25,0.3,20,315,0,0.25,0.961,51.44,-42.6,0.647,32.59,-60.3,0.795,41.23,51.9,-60.3,25.9,0.31399999999999995,0.647,0.6837479270315091,2
120,3,1.0,21,5.25,0.3,12,315,0,0.33,0.987,63.25,-45.5,0.27,11.09,-57.6,0.661,34.98,52.9,-57.6,11.0,0.717,0.27,0.6072916666666666,2
120,3,1.0,21,5.25,0.3,15,315,0,0.33,0.926,52.24,-42.8,0.41,18.86,-79.0,0.669,34.15,51.0,-79.0,11.2,0.516,0.41,0.4322784810126582,2
120,3,1.0,21,5.25,0.3,17,315,0,0.33,0.875,49.06,-43.7,0.173,6.47,-70.8,0.554,25.98,46.9,-70.8,5.9,0.702,0.173,0.3669491525423729,2
120,3,1.0,21,5.25,0.3,20,315,0,0.33,0.955,50.99,-43.0,0.624,30.48,-60.4,0.782,39.88,51.0,-60.4,23.3,0.33099999999999996,0.624,0.6602649006622517,2
120,3,1.0,21,5.25,0.3,12,315,0,0.4,0.994,63.36,-45.5,0.284,11.74,-57.5,0.67,35.39,52.8,-57.5,11.6,0.71,0.284,0.6154782608695653,2
120,3,1.0,21,5.25,0.3,15,315,0,0.4,0.938,53.3,-39.4,0.434,20.22,-79.0,0.687,35.37,51.5,-79.0,12.5,0.504,0.434,0.44772151898734175,2
120,3,1.0,21,5.25,0.3,17,315,0,0.4,0.882,49.17,-40.5,0.259,11.4,-79.0,0.577,28.7,49.8,-79.0,6.4,0.623,0.259,0.3632911392405063,2
120,3,1.0,21,5.25,0.3,20,315,0,0.4,0.944,50.26,-43.3,0.578,28.16,-60.4,0.753,38.28,50.8,-60.4,19.4,0.366,0.578,0.6337748344370862,2
120,3,1.0,21,5.25,0.3,12,315,0,0.5,0.901,55.79,-45.5,0.301,12.63,-57.5,0.622,32.4,52.1,-57.5,8.5,0.6000000000000001,0.301,0.5634782608695652,2
120,3,1.0,21,5.25,0.3,15,315,0,0.5,0.93,52.93,-38.9,0.435,20.33,-78.9,0.683,35.26,51.7,-78.9,12.2,0.49500000000000005,0.435,0.4468948035487959,2
120,3,1.0,21,5.25,0.3,17,315,0,0.5,0.86,47.38,-40.9,0.349,15.77,-79.0,0.605,30.25,50.0,-79.0,7.6,0.511,0.349,0.3829113924050633,2
120,3,1.0,21,5.25,0.3,20,315,0,0.5,0.935,49.73,-43.7,0.535,26.07,-60.9,0.726,36.9,50.8,-60.9,16.5,0.4,0.535,0.6059113300492611,2
120,3,1.0,21,5.25,0.32,12,315,0,0.25,0.919,56.97,-46.2,-0.104,-4.41,-76.8,0.454,23.71,52.3,-80.9,3.0,1.0230000000000001,-0.104,0.2930778739184178,2
120,3,1.0,21,5.25,0.32,15,315,0,0.25,0.9,52.52,-47.9,0.364,16.93,-80.3,0.636,33.23,52.3,-80.3,9.3,0.536,0.364,0.4138231631382316,2
120,3,1.0,21,5.25,0.32,17,315,0,0.25,0.9,54.45,-51.9,0.05,1.94,-72.5,0.521,25.99,49.9,-74.8,4.8,0.85,0.05,0.34745989304812835,2
120,3,1.0,21,5.25,0.32,20,315,0,0.25,0.873,51.88,-56.0,0.562,25.94,-60.0,0.718,37.82,52.6,-61.6,16.2,0.31099999999999994,0.562,0.6139610389610389,2
120,3,1.0,21,5.25,0.32,12,315,0,0.33,1.065,71.8,-45.5,0.233,9.74,-60.1,0.693,38.17,55.1,-60.1,14.2,0.832,0.233,0.635108153078203,2
120,3,1.0,21,5.25,0.32,15,315,0,0.33,0.972,56.96,-42.2,0.427,20.4,-80.5,0.7,37.14,53.0,-80.5,13.9,0.5449999999999999,0.427,0.4613664596273292,2
120,3,1.0,21,5.25,0.32,17,315,0,0.33,0.949,56.09,-43.4,0.241,10.93,-80.1,0.607,31.62,52.1,-80.1,7.7,0.708,0.241,0.39475655430711615,2
120,3,1.0,21,5.25,0.32,20,315,0,0.33,0.882,53.4,-53.2,0.514,23.5,-60.0,0.701,37.19,53.0,-60.0,14.7,0.368,0.514,0.6198333333333333,2
120,3,1.0,21,5.25,0.32,12,315,0,0.4,1.086,72.82,-45.5,0.272,11.68,-60.1,0.717,39.68,55.3,-60.1,16.6,0.8140000000000001,0.272,0.6602329450915141,2
120,3,1.0,21,5.25,0.32,15,315,0,0.4,1.0,58.86,-40.7,0.417,19.98,-80.4,0.71,37.79,53.2,-80.4,14.8,0.583,0.417,0.4700248756218905,2
120,3,1.0,21,5.25,0.32,17,315,0,0.4,0.95,55.83,-41.4,0.322,14.99,-80.4,0.641,33.7,52.5,-80.4,9.5,0.6279999999999999,0.322,0.4191542288557214,2
120,3,1.0,21,5.25,0.32,20,315,0,0.4,0.882,53.7,-52.3,0.48,21.79,-60.0,0.686,36.41,53.1,-60.0,13.3,0.402,0.48,0.6068333333333332,2
120,3,1.0,21,5.25,0.32,12,315,0,0.5,1.047,68.84,-45.5,0.302,13.16,-60.1,0.705,38.66,54.9,-60.1,15.1,0.7449999999999999,0.302,0.6432612312811979,2
120,3,1.0,21,5.25,0.32,15,315,0,0.5,1.005,59.32,-39.6,0.422,20.28,-80.4,0.715,38.16,53.4,-80.4,15.3,0.583,0.422,0.4746268656716417,2
120,3,1.0,21,5.25,0.32,17,315,0,0.5,0.933,54.24,-40.0,0.368,17.41,-80.4,0.653,34.28,52.5,-80.4,10.3,0.5650000000000001,0.368,0.4263681592039801,2
120,3,1.0,21,5.25,0.32,20,315,0,0.5,0.872,53.04,-53.7,0.451,20.36,-60.0,0.668,35.33,52.9,-60.0,11.8,0.421,0.451,0.5888333333333333,2
120,3,1.0,21,5.25,0.35,12,315,0,0.25,1.043,72.2,-45.5,0.269,12.33,-64.4,0.689,39.75,57.7,-64.4,14.1,0.7739999999999999,0.269,0.6172360248447204,2
120,3,1.0,21,5.25,0.35,15,315,0,0.25,0.984,60.55,-47.7,0.265,12.57,-82.2,0.635,34.55,54.4,-82.2,9.3,0.719,0.265,0.420316301703163,2
120,3,1.0,21,5.25,0.35,17,315,0,0.25,0.977,63.22,-53.5,0.269,12.05,-63.9,0.647,35.49,54.8,-63.9,10.6,0.708,0.269,0.5553990610328638,2
120,3,1.0,21,5.25,0.35,20,315,0,0.25,1.058,68.33,-47.0,0.478,22.37,-64.1,0.78,43.43,55.7,-64.1,25.6,0.5800000000000001,0.478,0.6775351014040563,2
120,3,1.0,21,5.25,0.35,12,315,0,0.33,1.14,79.94,-45.5,0.266,12.16,-64.4,0.742,43.21,58.2,-64.4,20.5,0.8739999999999999,0.266,0.6709627329192546,2
120,3,1.0,21,5.25,0.35,15,315,0,0.33,1.043,63.81,-42.1,0.354,17.4,-82.2,0.703,38.66,55.0,-82.2,14.5,0.689,0.354,0.47031630170316296,2
120,3,1.0,21,5.25,0.35,17,315,0,0.33,1.02,64.26,-44.6,0.205,9.72,-82.1,0.629,34.7,55.1,-82.1,9.0,0.8150000000000001,0.205,0.42265529841656524,2
120,3,1.0,21,5.25,0.35,20,315,0,0.33,1.06,69.15,-45.5,0.393,17.99,-64.1,0.745,41.42,55.6,-64.1,20.2,0.667,0.393,0.6461778471138846,2
120,3,1.0,21,5.25,0.35,12,315,0,0.4,1.161,81.33,-45.5,0.262,11.99,-64.4,0.752,43.75,58.2,-64.4,22.0,0.899,0.262,0.6793478260869564,2
120,3,1.0,21,5.25,0.35,15,315,0,0.4,1.049,64.18,-41.1,0.353,17.41,-82.2,0.705,38.83,55.1,-82.2,14.7,0.696,0.353,0.47238442822384424,2
120,3,1.0,21,5.25,0.35,17,315,0,0.4,1.017,63.23,-42.2,0.304,14.76,-82.2,0.669,36.96,55.2,-82.2,11.7,0.7129999999999999,0.304,0.44963503649635034,2
120,3,1.0,21,5.25,0.35,20,315,0,0.4,1.042,67.89,-45.5,0.383,17.5,-64.1,0.731,40.58,55.5,-64.1,18.3,0.659,0.383,0.6330733229329173,2
120,3,1.0,21,5.25,0.35,12,315,0,0.5,1.116,76.94,-45.5,0.268,12.13,-64.4,0.729,41.82,57.4,-64.4,18.5,0.8480000000000001,0.268,0.6493788819875775,2
120,3,1.0,21,5.25,0.35,15,315,0,0.5,1.063,65.69,-40.3,0.365,18.14,-82.3,0.718,39.92,55.6,-82.3,16.2,0.698,0.365,0.48505467800729046,2
120,3,1.0,21,5.25,0.35,17,315,0,0.5,1.003,61.39,-40.5,0.34,16.63,-82.2,0.676,37.14,54.9,-82.2,12.2,0.6629999999999998,0.34,0.45182481751824816,2
120,3,1.0,21,5.25,0.35,20,315,0,0.5,0.986,63.39,-45.5,0.349,15.89,-64.1,0.686,37.64,54.9,-64.1,13.5,0.637,0.349,0.5872074882995321,2
120,3,1.0,21,5.25,0.25,12,378,0,0.25,0.304,9.79,-30.9,0.644,31.78,-65.6,0.513,21.71,42.4,-65.6,4.0,0.34,0.304,0.33094512195121956,2
120,3,1.0,21,5.25,0.25,15,378,0,0.25,0.744,36.14,-32.2,0.025,0.98,-72.7,0.388,17.09,44.1,-72.7,2.3,0.719,0.025,0.23507565337001374,2
120,3,1.0,21,5.25,0.25,17,378,0,0.25,0.611,26.7,-32.2,0.906,49.58,-62.6,0.782,39.1,50.0,-62.6,21.3,0.29500000000000004,0.611,0.6246006389776357,2
120,3,1.0,21,5.25,0.25,20,378,0,0.25,0.663,30.21,-32.2,0.918,50.48,-62.6,0.81,41.19,50.9,-62.6,26.0,0.255,0.663,0.6579872204472843,2
120,3,1.0,21,5.25,0.25,12,378,0,0.33,0.314,10.01,-30.3,0.652,32.39,-65.4,0.522,22.14,42.5,-65.4,4.2,0.338,0.314,0.3385321100917431,2
120,3,1.0,21,5.25,0.25,15,378,0,0.33,0.68,31.64,-32.2,0.044,1.79,-72.1,0.355,15.46,43.5,-72.1,1.9,0.636,0.044,0.21442441054091543,2
120,3,1.0,21,5.25,0.25,17,378,0,0.33,0.563,24.05,-32.2,0.923,50.91,-62.3,0.775,38.61,49.8,-62.3,20.2,0.3600000000000001,0.563,0.6197431781701445,2
120,3,1.0,21,5.25,0.25,20,378,0,0.33,0.603,26.24,-32.2,0.919,50.61,-62.3,0.787,39.45,50.1,-62.3,22.0,0.31600000000000006,0.603,0.6332263242375603,2
120,3,1.0,21,5.25,0.25,12,378,0,0.4,0.319,10.13,-30.0,0.658,32.82,-65.3,0.527,22.43,42.5,-65.3,4.3,0.339,0.319,0.3434915773353752,2
120,3,1.0,21,5.25,0.25,15,378,0,0.4,0.636,28.3,-32.2,0.068,2.78,-70.3,0.34,14.47,42.6,-70.3,1.8,0.5680000000000001,0.068,0.20583214793741111,2
120,3,1.0,21,5.25,0.25,17,378,0,0.4,0.525,20.6,-32.2,0.918,50.67,-62.4,0.76,36.89,48.5,-62.4,17.4,0.393,0.525,0.5911858974358974,2
120,3,1.0,21,5.25,0.25,20,378,0,0.4,0.574,24.64,-32.2,0.912,50.23,-62.5,0.772,38.51,49.9,-62.5,20.0,0.3380000000000001,0.574,0.6161599999999999,2
120,3,1.0,21,5.25,0.25,12,378,0,0.5,0.324,10.24,-29.7,0.659,32.91,-65.3,0.53,22.53,42.5,-65.3,4.4,0.335,0.324,0.34502297090352224,2
120,3,1.0,21,5.25,0.25,15,378,0,0.5,0.596,25.9,-32.2,0.427,19.53,-66.0,0.502,22.45,44.7,-66.0,4.1,0.16899999999999998,0.427,0.34015151515151515,2
120,3,1.0,21,5.25,0.25,17,378,0,0.5,0.486,17.96,-32.2,0.881,48.39,-63.1,0.724,34.45,47.6,-63.1,13.7,0.395,0.486,0.5459587955625991,2
120,3,1.0,21,5.25,0.25,20,378,0,0.5,0.541,21.92,-32.2,0.871,47.67,-63.3,0.736,35.87,48.7,-63.3,15.4,0.32999999999999996,0.541,0.5666666666666667,2
120,3,1.0,21,5.25,0.28,12,378,0,0.25,0.5,26.58,-46.7,1.002,59.75,-50.2,0.785,44.56,56.8,-50.2,31.8,0.502,0.5,0.8876494023904382,2
120,3,1.0,21,5.25,0.28,15,378,0,0.25,0.837,42.26,-32.2,0.043,1.83,-73.1,0.438,20.35,46.4,-73.1,2.9,0.7939999999999999,0.043,0.2783857729138167,2
120,3,1.0,21,5.25,0.28,17,378,0,0.25,0.751,37.19,-32.2,0.924,52.28,-63.7,0.849,45.37,53.5,-63.7,36.5,0.17300000000000004,0.751,0.7122448979591836,2
120,3,1.0,21,5.25,0.28,20,378,0,0.25,0.799,39.86,-32.2,0.93,52.74,-63.7,0.873,46.84,53.7,-63.7,42.8,0.131,0.799,0.7353218210361068,2
120,3,1.0,21,5.25,0.28,12,378,0,0.33,0.483,25.67,-48.3,1.0,59.66,-50.2,0.776,44.09,56.8,-50.2,29.8,0.517,0.483,0.8782868525896415,2
120,3,1.0,21,5.25,0.28,15,378,0,0.33,0.785,39.35,-32.2,0.079,3.42,-71.0,0.428,19.88,46.5,-71.0,2.8,0.7060000000000001,0.079,0.27999999999999997,2
120,3,1.0,21,5.25,0.28,17,378,0,0.33,0.72,35.39,-32.2,0.945,54.07,-63.5,0.848,45.51,53.7,-63.5,36.6,0.22499999999999998,0.72,0.7166929133858267,2
120,3,1.0,21,5.25,0.28,20,378,0,0.33,0.761,37.51,-32.2,0.933,53.1,-63.5,0.858,45.96,53.5,-63.5,39.0,0.17200000000000004,0.761,0.7237795275590552,2
120,3,1.0,21,5.25,0.28,12,378,0,0.4,0.478,25.01,-46.9,0.996,59.69,-50.2,0.774,43.8,56.6,-50.2,29.3,0.518,0.478,0.8725099601593624,2
120,3,1.0,21,5.25,0.28,15,378,0,0.4,0.76,37.91,-32.2,0.444,21.06,-68.3,0.593,28.78,48.6,-68.3,7.0,0.316,0.444,0.42137628111273795,2
120,3,1.0,21,5.25,0.28,17,378,0,0.4,0.705,34.19,-32.2,0.929,53.15,-64.1,0.833,44.47,53.4,-64.1,32.9,0.2240000000000001,0.705,0.6937597503900157,2
120,3,1.0,21,5.25,0.28,20,378,0,0.4,0.742,36.43,-32.2,0.914,51.89,-64.2,0.839,44.81,53.4,-64.2,34.4,0.17200000000000004,0.742,0.6979750778816199,2
120,3,1.0,21,5.25,0.28,12,378,0,0.5,0.476,24.34,-45.6,0.814,46.44,-54.8,0.667,36.31,54.4,-54.8,14.0,0.33799999999999997,0.476,0.6625912408759125,2
120,3,1.0,21,5.25,0.28,15,378,0,0.5,0.736,36.47,-32.2,0.617,30.97,-67.7,0.671,33.48,49.9,-67.7,11.3,0.119,0.617,0.4945347119645494,2
120,3,1.0,21,5.25,0.28,17,378,0,0.5,0.689,32.47,-32.2,0.885,50.42,-64.9,0.801,42.2,52.7,-64.9,26.1,0.19600000000000006,0.689,0.650231124807396,2
120,3,1.0,21,5.25,0.28,20,378,0,0.5,0.723,35.15,-32.2,0.883,50.09,-65.1,0.814,43.25,53.2,-65.1,29.0,0.16000000000000003,0.723,0.6643625192012289,2
120,3,1.0,21,5.25,0.3,12,378,0,0.25,0.705,41.6,-47.2,0.97,57.8,-51.5,0.85,50.38,59.3,-51.5,53.2,0.265,0.705,0.978252427184466,2
120,3,1.0,21,5.25,0.3,15,378,0,0.25,0.782,44.12,-45.5,0.995,59.73,-50.8,0.901,52.58,58.4,-50.8,75.1,0.21299999999999997,0.782,1.0350393700787401,2
120,3,1.0,21,5.25,0.3,17,378,0,0.25,0.666,34.65,-51.5,0.811,44.42,-51.5,0.746,39.94,53.5,-55.7,23.4,0.14500000000000002,0.666,0.7170556552962297,2
120,3,1.0,21,5.25,0.3,20,378,0,0.25,0.807,40.77,-32.6,0.919,53.03,-64.4,0.869,47.41,54.5,-64.4,43.1,0.11199999999999999,0.807,0.7361801242236024,2
120,3,1.0,21,5.25,0.3,12,378,0,0.33,0.67,38.72,-47.2,0.968,57.82,-51.5,0.834,49.07,58.9,-51.5,46.6,0.29799999999999993,0.67,0.9528155339805825,2
120,3,1.0,21,5.25,0.3,15,378,0,0.33,0.672,35.87,-55.6,0.985,58.88,-51.5,0.849,48.34,56.9,-55.6,52.0,0.31299999999999994,0.672,0.8694244604316547,2
120,3,1.0,21,5.25,0.3,17,378,0,0.33,0.636,32.82,-51.0,0.727,32.28,-51.5,0.68,32.53,47.8,-57.1,12.3,0.09099999999999997,0.636,0.5697022767075307,2
