mom_lb,mode,w_eq,w_rt,w_ra,gross,trend_ma,is_sh,is_cagr,is_vol,is_mdd,full_sh,full_cagr,oos_sh,oos_cagr,turnover
252,best,0.5,0.25,0.25,1.25,100,0.4703724271787632,0.08386868554039095,0.22579386109484784,-0.46242484687176444,0.596331410466135,0.1244156339244551,0.727757196437718,0.17568118076855432,26.303323708660074
63,best,0.35,0.35,0.3,1.25,100,0.47022321124642247,0.08192804494667216,0.2183011656536408,-0.36115588872822546,0.4183987549716978,0.07279333530481047,0.3655339354902637,0.06180786753696621,26.311106908455503
252,best,0.5,0.25,0.25,1.0,100,0.46913868367765293,0.07072422547266166,0.18063202590542615,-0.38599367253547245,0.6042434831017178,0.10565687906599908,0.7448764213384526,0.1495982966164593,22.462314609614726
63,best,0.35,0.35,0.3,1.0,100,0.46869036829543254,0.06882475435220337,0.17463039545625966,-0.2992837756544935,0.4257597903295088,0.06393474782476272,0.38234553903694213,0.058028597712761254,22.667791084214112
189,best,0.5,0.3,0.2,1.75,100,0.4682029254332775,0.10260808555041456,0.31674868391648725,-0.5609763417535774,0.5307981527406598,0.1301122893872102,0.599121917496699,0.1644245058889935,30.721067912546882
252,best,0.4,0.4,0.2,1.75,100,0.4663755300979897,0.09379410538232857,0.2725976371848607,-0.5489274429676998,0.583599772076065,0.13625411457161207,0.7094369063872282,0.19001929886821167,31.263556938288442
189,best,0.5,0.3,0.2,1.5,100,0.4654260610998822,0.09331913106986711,0.2714903469517767,-0.4993851684749686,0.5308240509348053,0.11871140846188188,0.6020601378794117,0.15033005989545178,28.410235893283325
252,best,0.4,0.4,0.2,1.5,100,0.4638607731412344,0.08424262139717853,0.23365504235603132,-0.48909778251913105,0.5858323461231641,0.12235625779825132,0.7166459062551168,0.1704290486468205,28.486511251278557
189,best,0.5,0.3,0.2,1.25,100,0.462508458199602,0.08207431202685544,0.22624007983795807,-0.43202992167154186,0.5336485927883318,0.10544954486250324,0.6108693249357596,0.13450542368101037,25.587269327480392
189,best,0.5,0.3,0.2,1.0,100,0.4612611122861522,0.06931585372757798,0.18098923688074844,-0.3581542594042576,0.5410907580429165,0.09035133432573783,0.6273896802640223,0.1164441289677387,21.989096062052504
252,best,0.4,0.4,0.2,1.25,100,0.4610757585476058,0.07326246191944508,0.19471589396401062,-0.4237051678741449,0.5906949668747514,0.10702893249501444,0.7295334671885344,0.14945037643270687,25.404364132287757
252,best,0.4,0.4,0.2,1.0,100,0.45963103265548827,0.06120422685924565,0.15577435681404925,-0.3519775768145952,0.6000900342898985,0.09033124949545712,0.7503203008107423,0.1267662873034845,21.743146948516873
189,best,0.45,0.35,0.2,1.75,100,0.4390476259671169,0.09010444452296218,0.2995971761668094,-0.5571144771271688,0.5190075396733065,0.12135551470032335,0.6059065631283265,0.16049899906781495,30.930825147033755
189,best,0.45,0.35,0.2,1.5,100,0.4362601398591961,0.08200598908003576,0.2567918358743831,-0.495767454284775,0.5194943773425026,0.11044007400294409,0.6098452970364948,0.14596351247286465,28.50129933088987
189,best,0.45,0.35,0.2,1.25,100,0.43347463383652424,0.07221420961541947,0.21399563558345838,-0.4287589654266132,0.5234211690039506,0.09806689828270154,0.6208648758032299,0.13028976013219706,25.515274729372653
189,best,0.45,0.35,0.2,1.0,100,0.43215088406145097,0.06104758806610988,0.1711954848612361,-0.35532542390233735,0.5313419624723068,0.08389456480743784,0.6385697838532594,0.11229166211702335,21.931500383566313
189,best,0.35,0.35,0.3,1.75,150,0.41470696624886866,0.08401145510087948,0.3145896568244956,-0.5419057345637845,0.538242171767676,0.13209014711801514,0.6713307875889609,0.193329623891356,27.21551472468462
189,best,0.35,0.35,0.3,1.5,150,0.4128457795571415,0.07764467367150685,0.2696377618922065,-0.476012018584524,0.53892173255943,0.12031083781184848,0.6746946367637129,0.17438163395073825,25.008977582679844
189,best,0.35,0.35,0.3,1.25,150,0.41182881435634006,0.06949440378040594,0.22469607774675068,-0.40537418879888565,0.5433311733544631,0.10694276520166235,0.6848619985502388,0.15416950006115293,22.150986617797475
189,best,0.35,0.35,0.3,1.0,150,0.4109348053455887,0.05935277967296515,0.1797549775097858,-0.33051619444754377,0.5506910471986963,0.09130803721071312,0.7009867478105807,0.1313980984354568,19.065726218888503
189,best,0.5,0.25,0.25,1.75,100,0.40650804497613396,0.08253388681183838,0.3318280708448886,-0.6002926953874728,0.5069703449089816,0.1240708789245275,0.6137001950058517,0.17664209784860296,30.97518938586771
126,best,0.35,0.35,0.3,1.75,100,0.4062119272133893,0.08276004732644116,0.3319790149713802,-0.4686175130008542,0.387904738801063,0.07649139320228815,0.36728688602678417,0.06893033471976318,34.30523141834299
189,best,0.5,0.25,0.25,1.5,100,0.40388070365142786,0.07690846046420052,0.2844145485422198,-0.5365387539784737,0.5070122378812771,0.11451649331752534,0.6164823887056005,0.16193987958193778,28.6227172476986
126,best,0.35,0.35,0.3,1.5,100,0.4032900692897749,0.0769484916732126,0.2845455688507859,-0.4126636494402579,0.3879266488234114,0.07295148433639986,0.370680246548537,0.06811926229770382,31.46125021309239
189,best,0.4,0.4,0.2,1.75,100,0.4022410095016692,0.07652586500098013,0.28535448753376647,-0.5540403543375123,0.5013735182228356,0.11130717935502421,0.609730239906349,0.15504337242797228,31.151478861234235
126,best,0.35,0.35,0.3,1.25,100,0.401348684995872,0.06927133273598063,0.23711606135954966,-0.35302064368051833,0.39116939122116834,0.06766464996427302,0.3798632651810286,0.06571746751302388,28.08567646181384
189,best,0.5,0.25,0.25,1.25,100,0.4012837905720546,0.06911592312869996,0.23700427441690802,-0.46578509472368723,0.5088133247596813,0.10250254986722562,0.6228121402396295,0.14443627710719764,25.838277520883054
189,best,0.5,0.25,0.25,1.0,100,0.4000927964779083,0.059489766063818283,0.18960030240987977,-0.3875692043747134,0.5158718657050622,0.08862079642123577,0.6383948452908182,0.12506274158874442,22.18990261677463
189,best,0.4,0.4,0.2,1.5,100,0.3997585291603982,0.07000103078576059,0.24458894613363097,-0.4928188307966965,0.5033007762505738,0.10151109285802695,0.6164018329577174,0.14101216915348802,28.4242456529151
126,best,0.35,0.35,0.3,1.0,100,0.3992985500885669,0.059411267130965006,0.1896876674605461,-0.28970043199881645,0.39701633813550197,0.060043122116965275,0.39476057431603456,0.0608106664606094,24.461040317081483
189,best,0.4,0.4,0.2,1.25,100,0.39683170743133656,0.06183053249313941,0.2038279893737938,-0.42600888978761653,0.5074628198558345,0.09004955932308967,0.6281956053722833,0.12531561653383605,25.451063331060347
189,best,0.4,0.4,0.2,1.0,100,0.3954368145269583,0.05245510322463898,0.16306337997872997,-0.3528729315073099,0.5158567161948393,0.07704464188191307,0.6471414757093459,0.10766832642047985,21.880131264916464
252,best,0.35,0.35,0.3,1.75,100,0.34206850831180385,0.05787113329949922,0.2808943260574593,-0.5948784618379457,0.527816371287622,0.12194341909161688,0.7181762580484151,0.2049608619305101,32.18703359401636
252,best,0.35,0.35,0.3,1.5,100,0.3389413656444266,0.053785280011585,0.24076009673537963,-0.5321495117485378,0.5281648562360065,0.11040837415903826,0.721997952830849,0.1832498353406875,29.6189668215138
252,best,0.35,0.35,0.3,1.25,100,0.3373039224543069,0.048557604091739925,0.20063447815974722,-0.4624284964469193,0.5334613468961157,0.09794079800218669,0.7342738094256861,0.16102511389388563,26.09901471403
252,best,0.35,0.35,0.3,1.0,100,0.3358998868473946,0.041817434634444206,0.1605107502458917,-0.3854761963910005,0.5423534539172106,0.0836147105068814,0.7535434080981155,0.13661416148746341,22.29886741391067
189,best,0.35,0.35,0.3,1.75,100,0.23471622868962666,0.02508052216947454,0.3034134655878426,-0.6294352912311856,0.4262661300979147,0.08922559430110066,0.6277580557490394,0.17251196409610015,31.84145952309921
189,best,0.35,0.35,0.3,1.5,100,0.23190561800102577,0.026587641220087832,0.2600600031888502,-0.5642165986871083,0.4266256806215857,0.08335430607222039,0.6314160618868103,0.15650063581197649,29.27650603051483
189,best,0.35,0.35,0.3,1.25,100,0.23039840825825836,0.026654786423885746,0.21671797709664764,-0.49098409448276414,0.4312161834271378,0.07611663093180399,0.6423836273977345,0.13937377574688092,25.881085119757927
189,best,0.35,0.35,0.3,1.0,100,0.22908615098823093,0.024922990093853237,0.1733763377151645,-0.4094963097080685,0.43897374753355745,0.06670741909620936,0.659633349784317,0.11972721695763267,22.224148695874526
